lexical_density,ttr,sentence_mean_len,sentence_std_len,bigram_entropy,punct_ratio,long_words_ratio,total_words,paragraphs_per_sent,words_longer6_ratio,is_ia
0.5501618122977346,0.517799352750809,26.076923076923077,7.446853114019046,8.06979842421806,0.10679611650485436,0.343042071197411,309,0.3076923076923077,0.343042071197411,1
0.561046511627907,0.4127906976744186,17.136363636363637,6.217975807326358,8.177680101179998,0.09302325581395349,0.17732558139534885,344,0.2727272727272727,0.17732558139534885,0
0.582534611288605,0.4494142705005325,19.21818181818182,7.139368215213213,9.589678804944068,0.13312034078807242,0.32161874334398294,939,0.10909090909090909,0.32161874334398294,0
0.5611510791366906,0.5755395683453237,27.727272727272727,6.150992663286281,7.974395652398988,0.10071942446043165,0.2805755395683453,278,0.2727272727272727,0.2805755395683453,1
0.5260115606936416,0.430635838150289,17.818181818181817,4.437816453621427,7.788835566425352,0.13872832369942195,0.29190751445086704,346,0.2727272727272727,0.29190751445086704,1
0.4864864864864865,0.28274428274428276,13.2,3.2419130154894655,7.870174087096293,0.10602910602910603,0.2182952182952183,481,0.15,0.2182952182952183,0
0.5126849894291755,0.32558139534883723,23.976190476190474,11.36303131763807,9.310844002391585,0.06871035940803383,0.20084566596194503,946,1.6428571428571428,0.20084566596194503,0
0.547979797979798,0.3712121212121212,25.294117647058822,9.687862059313026,8.143608959195118,0.09090909090909091,0.25757575757575757,396,0.29411764705882354,0.25757575757575757,0
0.546875,0.4088541666666667,20.318181818181817,7.4552383270018066,7.904507476399671,0.17447916666666666,0.18229166666666666,384,0.36363636363636365,0.18229166666666666,1
0.7253086419753086,0.6759259259259259,17.8,5.418486873657627,8.255484495432267,0.11728395061728394,0.42901234567901236,324,0.3,0.42901234567901236,1
0.4967532467532468,0.3685064935064935,32.95,9.682329265212994,8.697310853242497,0.10551948051948051,0.16883116883116883,616,0.25,0.16883116883116883,0
0.6057142857142858,0.5371428571428571,28.0,9.086882225022428,8.234004906706641,0.12,0.29714285714285715,350,0.42857142857142855,0.29714285714285715,0
0.4534005037783375,0.3853904282115869,20.904761904761905,8.394469618826784,8.055596078115776,0.16120906801007556,0.18639798488664988,397,0.3333333333333333,0.18639798488664988,1
0.509090909090909,0.4431818181818182,15.484848484848484,6.1107020482508965,8.407076496945642,0.21363636363636362,0.17727272727272728,440,0.21212121212121213,0.17727272727272728,1
0.5099601593625498,0.5139442231075697,22.333333333333332,18.395349653890488,7.7697060846274715,0.05976095617529881,0.05976095617529881,251,0.25,0.05976095617529881,0
0.5088062622309197,0.27788649706457924,21.8,11.845674315968678,8.439400872581423,0.09197651663405088,0.1506849315068493,511,0.24,0.1506849315068493,0
0.49853372434017595,0.46920821114369504,19.2,3.994996871087636,8.098241463085289,0.12903225806451613,0.3343108504398827,341,0.35,0.3343108504398827,1
0.6122448979591837,0.5986394557823129,19.058823529411764,4.517555146123829,8.061586971420528,0.11224489795918367,0.3843537414965986,294,0.23529411764705882,0.3843537414965986,1
0.6988847583643123,0.6914498141263941,17.88235294117647,4.0275865337938095,7.982962270630763,0.11152416356877323,0.3828996282527881,269,0.17647058823529413,0.3828996282527881,1
0.4986376021798365,0.40599455040871935,18.208333333333332,5.98594998494159,7.988738253721015,0.2452316076294278,0.15803814713896458,367,0.25,0.15803814713896458,1
0.6159420289855072,0.6739130434782609,25.5,7.251436639269031,7.002741522976757,0.12318840579710146,0.32608695652173914,138,0.5,0.32608695652173914,1
0.5270935960591133,0.4729064039408867,12.675675675675675,5.3223346536162115,8.42015730246569,0.1896551724137931,0.1330049261083744,406,0.10810810810810811,0.1330049261083744,0
0.47881899871630296,0.3581514762516046,25.142857142857142,12.835537402390415,9.18893974061775,0.1527599486521181,0.17458279845956354,779,0.14285714285714285,0.17458279845956354,0
0.5429616087751371,0.3491773308957952,16.7027027027027,6.048742843987948,8.360774905584222,0.13893967093235832,0.19926873857404023,547,0.2972972972972973,0.19926873857404023,1
